travel_distance_m,worst_posterior_diameter_m,normalized_distance,normalized_log_loss,knee_score,selected_knee,x_m,y_m
181.25341929581575,558.1733039891058,0.17663231210781918,0.6208416537758286,0.20252603411635228,False,-22.194981301173257,179.8893682557848
181.6412816719926,546.4142390194006,0.17702100827358702,0.6126486643358457,0.21033032739056723,False,123.67188440084288,-133.03691298353516
181.81414650851127,546.0881650988031,0.1771942447184652,0.6124189717292607,0.21038678355227403,False,-82.81563268553369,161.85782296050186
185.454912974759,537.514505960936,0.1808428377576654,0.6063297954250296,0.21282736681730496,False,140.05492528662273,-121.56538425651424
185.62422635434655,537.1927704253619,0.18101251511102867,0.6060994061839096,0.21288807870506177,False,-66.43259179975385,173.3293516875228
191.29426098424048,528.6487787355805,0.18669473864127792,0.5999301782943371,0.2133750830643849,False,156.43796617240255,-110.09385552949331
191.45841049345668,528.3313942866034,0.18685924102347318,0.599699093081834,0.21344166589469282,False,-50.04955091397401,184.8008804145437
198.98106398483748,519.8174788461838,0.1943980659987688,0.5934478087608652,0.21215412524036603,False,172.8210070581824,-98.62232680247239
199.13887738890227,519.5044581276288,0.19455621865505734,0.5932160285559455,0.2122277527889972,False,-33.66651002819417,196.27240914156465
201.46976131955063,511.54529775825546,0.19689211329795436,0.5872751647296954,0.21583272197235015,False,135.14341312786382,-149.419953869315
201.64293776848686,511.26174645230196,0.19706566202512482,0.5870618153954804,0.21587252257939482,False,-94.28716141255461,178.2408638462817
204.91469997339863,503.118994657736,0.2003444575527771,0.5808840292597659,0.21877151318745702,False,151.52645401364364,-137.94842514229407
205.08496749137208,502.83937266222983,0.20051509109564208,0.5806701125678444,0.21881479633651346,False,-77.90412052677476,189.71239257330265
210.21418554469454,494.7278978087508,0.20565533545335832,0.5744123289001656,0.21993233564647607,False,167.9094948994235,-126.47689641527316
210.3801640601329,494.45221354392856,0.20582167077359909,0.5741978473432606,0.21998048188314023,False,-61.521079640994934,201.18392130032356
217.2325328841206,486.37242007835295,0.21268877016737078,0.5678580984244015,0.21945313140822775,False,184.2925357852033,-115.00536768825224
217.39315299475214,486.10068187449576,0.2128497355638165,0.5676430548583591,0.21950720957782444,False,-45.13803875521509,212.6554500273445
224.46947183058217,473.0990466812766,0.21994126639583392,0.5572110238812807,0.22284770972288537,False,162.99798274066458,-154.33146602807392
224.64045577817143,472.8539442277769,0.22011261790842684,0.5570116209891639,0.22287576110240925,False,-89.3756492537957,206.09543345908247
229.31749458541492,465.1381507637523,0.22479971096819268,0.5506810256928832,0.22451926333892402,False,179.3810236264444,-142.859937301053
229.48486641008788,464.89662336124104,0.22496744259287152,0.5504811681366633,0.22455138927046525,False,-72.99260836801585,217.56696218610338
235.76785799163358,457.21363697694693,0.23126394075124074,0.5440689158879006,0.2246671433608587,False,195.76406451222425,-131.3884085740321
235.93065390128334,456.9756897393768,0.23142708662403014,0.543868608083844,0.22470430529212593,False,-56.60956748223602,229.0384909131243
243.69335731815582,449.3259147948653,0.23920647756128163,0.537372704608742,0.22342081782997636,False,212.1471053980041,-119.91687984701116
243.8508621869491,449.0915527272829,0.2393643210190389,0.5371719514058759,0.22346372757508515,False,-40.22652659645618,240.51001964014523
244.0964016584699,446.68744173654596,0.23961038832792703,0.5351065331007305,0.22528307857134244,False,174.4695114676855,-170.71450691385374
244.26793660550717,446.4709858934055,0.23978229202445409,0.5349200265195069,0.225297681456039,False,-100.84717798081661,222.47847434486232
248.56190947457003,439.11775877690974,0.24408549566737386,0.5285299036037276,0.22738460072889843,False,190.85255235346534,-159.24297818683283
248.7303648381985,438.9045595718554,0.24425431316029705,0.5283430362766387,0.2274026505630643,False,-84.46413709503676,233.95000307188323
254.52503291557713,431.5849006218194,0.25006143806314457,0.5218717456510021,0.22806681628585335,False,207.2355932392452,-147.7714494598119
254.68954421329238,431.37496076092754,0.25022630301157733,0.5216845233161419,0.22808917367228077,False,-68.08109620925693,245.42153179890414
261.88348920790503,424.0892638197552,0.25743571286388917,0.5151301210794194,0.22743416605669153,False,223.618634125025,-136.29992073279098
262.0433808944731,423.8825858935986,0.25759594827037474,0.5149425499437432,0.2274615017858821,False,-51.69805532347709,256.8930605259251
263.779382858717,423.28633659558733,0.25933568212628066,0.5144009092620049,0.22626340861171446,False,185.9410401947064,-187.0975477996336
263.95135031819694,423.0939141477638,0.2595080192650245,0.5142259473319815,0.226266033402994,False,-112.31870670783755,238.86151523064217
267.9170251409135,416.0736058832979,0.2634822191177295,0.5077876506167688,0.2287301302655017,False,202.32408108048625,-175.62601907261268
268.08633846921555,415.88415994415715,0.26365189641969705,0.5076124089531966,0.2287356946271064,False,-95.9356658220577,250.33304395766308
273.45840981653527,408.897902477005,0.2690355161342893,0.5010935872036513,0.2298708966620595,False,218.70712196626607,-164.15449034559174
273.62429426654,408.71143394475166,0.26920175718688355,0.5009180726810364,0.22988017013208006,False,-79.55262493627787,261.804572684684
280.32030150957576,401.7596096004621,0.2759121588684706,0.49431683640549645,0.229771004726033,False,235.09016285204592,-152.68296161857083
280.4821276871191,401.57611925697415,0.2760743329245159,0.49414105639840955,0.22978461067707456,False,-63.16958405049803,273.27610141170493
287.36047375912614,395.5370045423469,0.2829674654097203,0.48831043330105234,0.22872210128922738,False,213.79560980750716,-192.0090599583925
287.53047726305164,395.36767081733456,0.28313783437098505,0.48814566537878545,0.2287165002502295,False,-107.40719454907861,266.7160848434429
288.4084620420329,394.65911825905334,0.28401770655801284,0.487455451467669,0.22852684197431816,False,251.47320373782577,-141.21143289154992
288.5657524567402,394.4786067679718,0.28417533510067117,0.48727941388547585,0.22854525101385298,False,-46.786543164718196,284.74763013872587
292.533778251505,388.68809335160125,0.2881518909793202,0.48158925868036867,0.23025885034031118,False,230.178650693287,-180.5375312313716
292.7007770644785,388.52148851631034,0.2883192487904345,0.4814242895058015,0.23025646170376401,False,-91.02415366329878,278.18761357046384
297.62293345184605,387.5968275821857,0.29325198636074984,0.4805074187482819,0.2262405948909682,False,267.85624462360556,-129.73990416452898
297.77535665322597,387.41929548700233,0.2934047372270092,0.48033113207265843,0.22626413070033236,False,-30.40350227893836,296.21915886574675
298.95815920816074,381.8766015096806,0.2945900824582102,0.4747863007495502,0.23062361679223964,False,246.56169157906683,-169.06600250435065
299.121571327079,381.7127249891844,0.2947538458649361,0.4746211387123432,0.23062501542272068,True,-74.64111277751894,289.6591422974847
306.554971409963,375.1029066068938,0.30220322556325907,0.46789967566978846,0.22989709876695247,False,262.94473246484665,-157.59447377732974
306.7143361048063,374.94175771081495,0.30236293284514326,0.46773432972237916,0.22990273743247758,False,-58.25807189173911,301.13067102450566
311.72507267913704,370.58376288568314,0.3073844410236701,0.4632356768662632,0.22937988211006666,False,241.65017942030795,-196.92057211715144
311.89298705715873,370.43411658365875,0.30755271636802717,0.46308026268400343,0.2293670209479694,False,-102.49568239031969,294.5706544562437
315.23946459032464,368.3673941532153,0.3109063878398293,0.4609274370780956,0.22816617508207515,False,279.3277733506265,-146.12294505030883
315.3944411546332,368.20897207405443,0.3110616975579938,0.4607619167742781,0.22817638566772808,False,-41.87503100595927,312.6021997515266
317.7616881813233,364.0721295572133,0.31343403346685267,0.4564143213646956,0.23015164516845177,False,258.03322030608774,-185.4490433901305
317.9264143075694,363.9249907449726,0.3135991137056342,0.4562587782003976,0.23014210809396818,False,-86.11264150453985,306.04218318326457
324.91915919944734,357.59815371400174,0.32060689093439554,0.44951037765218194,0.22988273141342253,False,274.4162611918676,-173.9775146631096
325.0802584801168,357.45352068839674,0.32076833653095327,0.4493547153716825,0.22987694809736425,False,-69.72960061876002,317.5137119102855
331.012130375196,354.28394852976544,0.32671296019919954,0.4459275345097743,0.2273595052910261,False,253.12170814732883,-213.30361300293123
331.1808053869132,354.14889503239493,0.32688199781238997,0.44578082424780024,0.22733717793980973,False,-113.96721111734063,310.95369534202354
333.12524604704925,351.16220770509847,0.3288306184458419,0.44252196972263735,0.22864741183152082,False,290.79930207764744,-162.50598593608868
333.28237876091026,351.02007865065144,0.3289880889486437,0.4423661988178275,0.22864571223352886,False,-53.34655973298018,328.98524063730645
336.7031333304712,348.048320901065,0.3324161971305386,0.4390946779979577,0.2284891248715037,False,269.5047490331087,-201.83208427591032
336.86895878925344,347.915579020068,0.33258237906509663,0.4389478953902568,0.22846972554464662,False,-97.58417023156079,322.4252240690444
342.3045414436367,344.7646719890121,0.33802964661731066,0.43544716134216505,0.22652319204052423,False,307.1823429634273,-151.03445720906774
342.45746236804666,344.62504497645256,0.3381828962765576,0.4352912929734562,0.22652581074998618,False,-36.96351884720033,340.45676936432733
343.4661111865163,341.8501105500665,0.33919371339217963,0.4321804104895206,0.22862587611829976,False,285.88778991888853,-190.3605555488894
343.62867303935366,341.71967782697465,0.3393566247050036,0.43203356620556477,0.22860980908943163,False,-81.20112934578096,333.89675279606536
350.3791374700245,339.5423661363657,0.3461216006411004,0.4295739846405673,0.2243044147183323,False,264.59323687434977,-229.68665388871108
350.54845077109087,339.4199595036629,0.34629127791577374,0.42943524114939907,0.22427348093482719,False,-125.43873984436154,327.3367362278033
351.2391479784388,335.6896772679076,0.3469834599181865,0.42518292893490894,0.2278336111469046,False,302.2708308046683,-178.88902682186847
351.39811393036575,335.561551137536,0.3471427675999748,0.4250360342909071,0.22782119810911816,False,-64.81808846000112,345.3682815230863
355.7604664845008,333.56154842574557,0.35151449792410033,0.4227357622841517,0.225749739791748,False,280.9762777601296,-218.21512516169017
